timestamp_ms,q_cmd_rad,q_actual_rad,q_error_rad,vel_rad_s,tau_feedback_Nm,contact_tau,contact_pos,label
11326,3.36366,3.55363,-0.18997,-0.87180,-0.14896,0,1,hard
11331,3.36366,3.54982,-0.18616,-0.72528,-0.15385,0,1,hard
11336,3.36366,3.54639,-0.18273,-0.69597,-0.18803,0,1,hard
11341,3.36366,3.54372,-0.18006,-0.60806,-0.21734,0,1,hard
11346,3.36366,3.54028,-0.17662,-0.63736,-0.23687,0,1,hard
11351,3.36366,3.53685,-0.17319,-0.71062,-0.21245,0,1,hard
11357,3.36366,3.53265,-0.16899,-0.78388,-0.16361,0,1,hard
11362,3.36366,3.52884,-0.16518,-0.76923,-0.12454,0,1,hard
11367,3.36366,3.52541,-0.16175,-0.62271,-0.12943,0,1,hard
11372,3.36366,3.52274,-0.15908,-0.53480,-0.16850,0,1,hard
11377,3.36366,3.52007,-0.15641,-0.54945,-0.20269,0,1,hard
11382,3.36366,3.51740,-0.15374,-0.57875,-0.22222,0,1,hard
11387,3.36366,3.51472,-0.15106,-0.53480,-0.22711,0,1,hard
11392,3.36366,3.51167,-0.14801,-0.56410,-0.20757,0,1,hard
11397,3.36366,3.50862,-0.14496,-0.62271,-0.18315,0,1,hard
11402,3.36366,3.50519,-0.14153,-0.62271,-0.14896,0,1,hard
11407,3.36366,3.50252,-0.13886,-0.53480,-0.14896,0,1,hard
11412,3.36366,3.50099,-0.13733,-0.32967,-0.20269,0,1,hard
11417,3.36366,3.49870,-0.13504,-0.44689,-0.23199,0,1,hard
11422,3.36366,3.49641,-0.13275,-0.49084,-0.22222,0,1,hard
11427,3.36366,3.49413,-0.13047,-0.47619,-0.20269,0,1,hard
11432,3.36366,3.49184,-0.12818,-0.44689,-0.20269,0,1,hard
11437,3.36366,3.48993,-0.12627,-0.40293,-0.20757,0,1,hard
11443,3.36366,3.48726,-0.12360,-0.50550,-0.19780,0,1,hard
11448,3.36366,3.48497,-0.12131,-0.44689,-0.18315,0,1,hard
11453,3.36366,3.48230,-0.11864,-0.49084,-0.15873,0,1,hard
11458,3.36366,3.47963,-0.11597,-0.53480,-0.13431,0,1,hard
11463,3.36366,3.47810,-0.11444,-0.34432,-0.15385,0,1,hard
11468,3.36366,3.47658,-0.11292,-0.32967,-0.19292,0,1,hard
11473,3.36366,3.47505,-0.11139,-0.30037,-0.22222,0,1,hard
11478,3.36366,3.47314,-0.10948,-0.43223,-0.21734,0,1,hard
11483,3.36366,3.47162,-0.10796,-0.30037,-0.21734,0,1,hard
11488,3.36366,3.46971,-0.10605,-0.37363,-0.21245,0,1,hard
11493,3.36366,3.46819,-0.10453,-0.30037,-0.21245,0,1,hard
11498,3.36366,3.46666,-0.10300,-0.31502,-0.21245,0,1,hard
11503,3.36366,3.46513,-0.10147,-0.31502,-0.21734,0,1,hard
11508,3.36366,3.46437,-0.10071,-0.15385,-0.25153,0,1,hard
11513,3.36366,3.46284,-0.09918,-0.30037,-0.25153,0,1,hard
11518,3.36366,3.46132,-0.09766,-0.34432,-0.22711,0,1,hard
11523,3.36366,3.45979,-0.09613,-0.25641,-0.21245,0,1,hard
11528,3.36366,3.45788,-0.09422,-0.38828,-0.19292,0,1,hard
11534,3.36366,3.45712,-0.09346,-0.18315,-0.20269,0,1,hard
11539,3.36366,3.45560,-0.09194,-0.24176,-0.21245,0,1,hard
11544,3.36366,3.45407,-0.09041,-0.37363,-0.18803,0,1,hard
11549,3.36366,3.45254,-0.08888,-0.24176,-0.17827,0,1,hard
11554,3.36366,3.45102,-0.08736,-0.31502,-0.17338,0,1,hard
11559,3.36366,3.45026,-0.08660,-0.13919,-0.19780,0,1,hard
11564,3.36366,3.44987,-0.08621,-0.09524,-0.25641,0,1,hard
11569,3.36366,3.44911,-0.08545,-0.21245,-0.26129,0,1,hard
11574,3.36366,3.44720,-0.08354,-0.34432,-0.21245,0,1,hard
11579,3.36366,3.44568,-0.08202,-0.25641,-0.17827,0,1,hard
11584,3.36366,3.44415,-0.08049,-0.28572,-0.15873,0,1,hard
11589,3.36366,3.44301,-0.07935,-0.27106,-0.15385,0,1,hard
11594,3.36366,3.44263,-0.07897,-0.06593,-0.19780,0,1,hard
11599,3.36366,3.44224,-0.07858,-0.10989,-0.24664,0,1,hard
11604,3.36366,3.44148,-0.07782,-0.19780,-0.24664,0,1,hard
11609,3.36366,3.43996,-0.07630,-0.30037,-0.20269,0,1,hard
11614,3.36366,3.43919,-0.07553,-0.15385,-0.19780,0,1,hard
11620,3.36366,3.43881,-0.07515,-0.08059,-0.22711,0,1,hard
11625,3.36366,3.43767,-0.07401,-0.18315,-0.23199,0,1,hard
11630,3.36366,3.43652,-0.07286,-0.30037,-0.19292,0,1,hard
11635,3.36366,3.43576,-0.07210,-0.13919,-0.18803,0,1,hard
11640,3.36366,3.43576,-0.07210,-0.02198,-0.25153,0,1,hard
11645,3.36366,3.43576,-0.07210,-0.05128,-0.28083,0,1,hard
11650,3.36366,3.43538,-0.07172,-0.10989,-0.28571,0,1,hard
11655,3.36366,3.43462,-0.07096,-0.10989,-0.27595,0,1,hard
11660,3.36366,3.43385,-0.07019,-0.18315,-0.24176,0,1,hard
11665,3.36366,3.43233,-0.06867,-0.28572,-0.19292,0,1,hard
11670,3.36366,3.43156,-0.06790,-0.13919,-0.18315,0,1,hard
11675,3.36366,3.43080,-0.06714,-0.10989,-0.19780,0,1,hard
11680,3.36366,3.42966,-0.06600,-0.25641,-0.17827,0,1,hard
11685,3.36366,3.42813,-0.06447,-0.28572,-0.14408,0,1,hard
11690,3.36366,3.42775,-0.06409,-0.03663,-0.16361,0,1,hard
11695,3.36366,3.42775,-0.06409,-0.02198,-0.21734,0,1,hard
11700,3.36366,3.42775,-0.06409,-0.09524,-0.24176,0,1,hard
11705,3.36366,3.42699,-0.06333,-0.13919,-0.22711,0,1,hard
11711,3.36366,3.42584,-0.06218,-0.21245,-0.19292,0,1,hard
11716,3.36366,3.42470,-0.06104,-0.19780,-0.16850,0,1,hard
11721,3.36366,3.42470,-0.06104,-0.02198,-0.19292,0,1,hard
11726,3.36366,3.42470,-0.06104,-0.02198,-0.22711,0,1,hard
11731,3.36366,3.42432,-0.06066,-0.08059,-0.24664,0,1,hard
11736,3.36366,3.42393,-0.06027,-0.08059,-0.24664,0,1,hard
11741,3.36366,3.42355,-0.05989,-0.08059,-0.23687,0,1,hard
11746,3.36366,3.42317,-0.05951,-0.13919,-0.22222,0,1,hard
11751,3.36366,3.42203,-0.05837,-0.21245,-0.18803,0,1,hard
11756,3.36366,3.42126,-0.05760,-0.15385,-0.16850,0,1,hard
11761,3.36366,3.42126,-0.05760,-0.00733,-0.19780,0,1,hard
11766,3.36366,3.42126,-0.05760,-0.02198,-0.22222,0,1,hard
11771,3.36366,3.42088,-0.05722,-0.06593,-0.24176,0,1,hard
11776,3.36366,3.42088,-0.05722,-0.05128,-0.24176,0,1,hard
11781,3.36366,3.42050,-0.05684,-0.03663,-0.25153,0,1,hard
11786,3.36366,3.42050,-0.05684,-0.03663,-0.25641,0,1,hard
11791,3.36366,3.42012,-0.05646,-0.05128,-0.25153,0,1,hard
11797,3.36366,3.41974,-0.05608,-0.06593,-0.24176,0,1,hard
11802,3.36366,3.41936,-0.05570,-0.10989,-0.22222,0,1,hard
11807,3.36366,3.41821,-0.05455,-0.16850,-0.19292,0,1,hard
11812,3.36366,3.41745,-0.05379,-0.15385,-0.17338,0,1,hard
11817,3.36366,3.41745,-0.05379,-0.00733,-0.19292,0,1,hard
11822,3.36366,3.41745,-0.05379,-0.02198,-0.22222,0,1,hard
11827,3.36366,3.41745,-0.05379,-0.05128,-0.23687,0,1,hard
11832,3.36366,3.41745,-0.05379,-0.03663,-0.23687,0,1,hard
11837,3.36366,3.41745,-0.05379,-0.02198,-0.24664,0,1,hard
11842,3.36366,3.41745,-0.05379,-0.02198,-0.25153,0,1,hard
11847,3.36366,3.41707,-0.05341,-0.02198,-0.25153,0,1,hard
11852,3.36366,3.41707,-0.05341,-0.02198,-0.25641,0,1,hard
11857,3.36366,3.41707,-0.05341,-0.02198,-0.25153,0,1,hard
11862,3.36366,3.41707,-0.05341,-0.02198,-0.25641,0,1,hard
11867,3.36366,3.41669,-0.05303,-0.02198,-0.25641,0,1,hard
11872,3.36366,3.41669,-0.05303,-0.03663,-0.25153,0,1,hard
11877,3.36366,3.41669,-0.05303,-0.03663,-0.25153,0,1,hard
11882,3.36366,3.41630,-0.05264,-0.05128,-0.24664,1,1,hard
11888,3.36366,3.41592,-0.05226,-0.05128,-0.23199,0,1,hard
11893,3.36366,3.41554,-0.05188,-0.09524,-0.21734,0,1,hard
11898,3.36366,3.41478,-0.05112,-0.13919,-0.19292,0,1,hard
11903,3.36366,3.41440,-0.05074,-0.09524,-0.18315,0,1,hard
11908,3.36366,3.41440,-0.05074,-0.00733,-0.19780,0,1,hard
11913,3.36366,3.41440,-0.05074,-0.02198,-0.22222,0,1,hard
11918,3.36366,3.41402,-0.05036,-0.05128,-0.23199,0,1,hard
11923,3.36366,3.41402,-0.05036,-0.02198,-0.23199,0,1,hard
11928,3.36366,3.41402,-0.05036,-0.00733,-0.24176,0,1,hard
11933,3.36366,3.41402,-0.05036,-0.02198,-0.24176,0,1,hard
11938,3.36366,3.41402,-0.05036,-0.00733,-0.24664,0,1,hard
11943,3.36366,3.41402,-0.05036,-0.00733,-0.24664,0,1,hard
11948,3.36366,3.41402,-0.05036,-0.00733,-0.25153,0,1,hard
11953,3.36366,3.41402,-0.05036,-0.02198,-0.25153,0,1,hard
11958,3.36366,3.41402,-0.05036,-0.00733,-0.25153,0,1,hard
11963,3.36366,3.41402,-0.05036,-0.00733,-0.25153,0,1,hard
11968,3.36366,3.41402,-0.05036,-0.00733,-0.25153,0,1,hard
11974,3.36366,3.41402,-0.05036,-0.00733,-0.25153,1,1,hard
11979,3.36366,3.41402,-0.05036,-0.00733,-0.25153,1,1,hard
11984,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
11989,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
11994,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
11999,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12004,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12009,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12014,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12019,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12024,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12029,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12034,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12039,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12044,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12049,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12054,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12059,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12065,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12070,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12075,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12080,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12085,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12090,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12095,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12100,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12105,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12110,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12115,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12120,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12125,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12130,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12135,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12140,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12145,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12150,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12156,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12161,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12166,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12171,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12176,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12181,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12186,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12191,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12196,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12201,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12206,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12211,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12216,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12221,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12226,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12231,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12236,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12241,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12247,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12252,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12257,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12262,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12267,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12272,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12277,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12282,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12287,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12292,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12297,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12302,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12307,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12312,3.36366,3.41402,-0.05036,-0.00733,-0.25641,1,1,hard
12317,3.36366,3.41402,-0.05036,-0.00733,-0.26129,1,1,hard
12322,3.36366,3.41363,-0.04997,-0.00733,-0.25641,1,0,hard
12327,4.36366,3.41363,0.95003,-0.00733,-0.25153,1,1,hard
12333,4.36366,3.41363,0.95003,-0.00733,-0.25153,1,1,hard
12338,4.36366,3.41363,0.95003,-0.00733,-0.25641,1,1,hard
12343,4.36366,3.41363,0.95003,-0.00733,-0.25153,1,1,hard
12348,4.36366,3.41363,0.95003,-0.00733,-0.25641,1,1,hard
12353,4.36366,3.41363,0.95003,-0.00733,-0.26129,1,1,hard
12358,4.36366,3.41974,0.94392,2.93773,0.65202,1,1,hard
12363,4.36366,3.43881,0.92485,4.52015,0.52015,1,1,hard
12368,4.36366,3.46056,0.90310,4.43224,0.22222,0,1,hard
12373,4.36366,3.48268,0.88098,4.25641,0.10989,0,1,hard
12378,4.36366,3.50366,0.86000,4.10989,0.08547,0,1,hard
12383,4.36366,3.52426,0.83940,4.05128,0.07082,0,1,hard
12388,4.36366,3.54448,0.81918,3.94872,0.08547,0,1,hard
12393,4.36366,3.56432,0.79934,3.86081,0.07570,0,1,hard
12398,4.36366,3.58339,0.78027,3.75824,0.07570,0,1,hard
12403,4.36366,3.60208,0.76158,3.62637,0.07570,0,1,hard
12408,4.36366,3.62039,0.74327,3.58242,0.08547,0,1,hard
12413,4.36366,3.63794,0.72572,3.45055,0.09035,0,1,hard
12419,4.36366,3.65511,0.70855,3.39194,0.08547,0,1,hard
12424,4.36366,3.67228,0.69138,3.31868,0.10012,0,1,hard
12429,4.36366,3.68868,0.67498,3.20147,0.09035,0,1,hard
12434,4.36366,3.70470,0.65896,3.14286,0.09524,0,1,hard
12439,4.36366,3.72034,0.64332,3.08425,0.10012,0,1,hard
12444,4.36366,3.73560,0.62806,2.96703,0.09524,0,1,hard
12449,4.36366,3.75086,0.61280,2.92308,0.10012,0,1,hard
12454,4.36366,3.76497,0.59869,2.82051,0.10501,0,1,hard
12459,4.36366,3.77909,0.58457,2.73260,0.10012,0,1,hard
12464,4.36366,3.79282,0.57084,2.71795,0.10501,0,1,hard
12469,4.36366,3.80655,0.55711,2.61539,0.10989,0,1,hard
12474,4.36366,3.81952,0.54414,2.54213,0.10989,0,1,hard
12479,4.36366,3.83211,0.53155,2.48352,0.10989,0,1,hard
12484,4.36366,3.84470,0.51896,2.46886,0.10989,0,1,hard
12489,4.36366,3.85691,0.50675,2.35165,0.11966,0,1,hard
12494,4.36366,3.86873,0.49493,2.29304,0.10989,0,1,hard
12499,4.36366,3.88018,0.48348,2.27839,0.11477,0,1,hard
12504,4.36366,3.89162,0.47204,2.21978,0.11477,0,1,hard
12510,4.36366,3.90269,0.46097,2.13187,0.11966,0,1,hard
12515,4.36366,3.91337,0.45029,2.02930,0.10989,0,1,hard
12520,4.36366,3.92405,0.43961,2.10257,0.10989,0,1,hard
12525,4.36366,3.93397,0.42969,2.01465,0.11477,0,1,hard
12530,4.36366,3.94388,0.41978,1.89744,0.11966,0,1,hard
12535,4.36366,3.95342,0.41024,1.88279,0.11966,0,1,hard
12540,4.36366,3.96296,0.40070,1.83883,0.11966,0,1,hard
12545,4.36366,3.97211,0.39155,1.83883,0.10989,0,1,hard
12550,4.36366,3.98127,0.38239,1.78022,0.11477,0,1,hard
12555,4.36366,3.98966,0.37400,1.58974,0.12943,0,1,hard
12560,4.36366,3.99844,0.36522,1.67766,0.12943,0,1,hard
12565,4.36366,4.00683,0.35683,1.69231,0.10989,0,1,hard
12570,4.36366,4.01484,0.34882,1.53114,0.11477,0,1,hard
12575,4.36366,4.02285,0.34081,1.60440,0.11477,0,1,hard
12580,4.36366,4.03086,0.33280,1.51649,0.11477,0,1,hard
12585,4.36366,4.03773,0.32593,1.34066,0.13919,0,1,hard
12590,4.36366,4.04498,0.31868,1.41392,0.14896,0,1,hard
12595,4.36366,4.05260,0.31106,1.48718,0.11966,0,1,hard
12601,4.36366,4.05947,0.30419,1.35531,0.10989,0,1,hard
12606,4.36366,4.06634,0.29732,1.26740,0.13431,0,1,hard
12611,4.36366,4.07282,0.29084,1.31136,0.13919,0,1,hard
12616,4.36366,4.07931,0.28435,1.25275,0.13431,0,1,hard
12621,4.36366,4.08541,0.27825,1.17949,0.12943,0,1,hard
12626,4.36366,4.09152,0.27214,1.16484,0.13919,0,1,hard
12631,4.36366,4.09724,0.26642,1.19414,0.13431,0,1,hard
12636,4.36366,4.10372,0.25994,1.17949,0.12454,0,1,hard
12641,4.36366,4.10906,0.25460,1.12088,0.12454,0,1,hard
12646,4.36366,4.11440,0.24926,1.00366,0.14896,0,1,hard
12651,4.36366,4.11936,0.24430,0.95971,0.17338,0,1,hard
12656,4.36366,4.12470,0.23896,1.04762,0.16850,0,1,hard
12661,4.36366,4.13004,0.23361,1.04762,0.12943,0,1,hard
12666,4.36366,4.13539,0.22827,1.00366,0.10989,0,1,hard
12671,4.36366,4.13996,0.22370,0.87180,0.13919,0,1,hard
12676,4.36366,4.14416,0.21950,0.85715,0.15873,0,1,hard
12681,4.36366,4.14912,0.21454,0.97436,0.14896,0,1,hard
12687,4.36366,4.15446,0.20920,0.97436,0.11966,0,1,hard
12692,4.36366,4.15866,0.20500,0.84249,0.11966,0,1,hard
12697,4.36366,4.16209,0.20157,0.72528,0.15873,0,1,hard
12702,4.36366,4.16552,0.19814,0.66667,0.19780,0,1,hard
12707,4.36366,4.16934,0.19432,0.72528,0.21734,0,1,hard
12712,4.36366,4.17353,0.19013,0.82784,0.16850,0,1,hard
12717,4.36366,4.17849,0.18517,0.87180,0.11477,0,1,hard
12722,4.36366,4.18231,0.18135,0.72528,0.10501,0,1,hard
12727,4.36366,4.18574,0.17792,0.63736,0.12454,0,1,hard
12732,4.36366,4.18879,0.17487,0.63736,0.15873,0,1,hard
12737,4.36366,4.19184,0.17181,0.59341,0.17827,0,1,hard
12742,4.36366,4.19528,0.16838,0.65202,0.17827,0,1,hard
12747,4.36366,4.19909,0.16457,0.71062,0.15873,0,1,hard
12752,4.36366,4.20291,0.16075,0.71062,0.12943,0,1,hard
12757,4.36366,4.20558,0.15808,0.57876,0.13919,0,1,hard
12762,4.36366,4.20825,0.15541,0.47619,0.17338,0,1,hard
12767,4.36366,4.21054,0.15312,0.50550,0.19780,0,1,hard
12773,4.36366,4.21359,0.15007,0.54945,0.19780,0,1,hard
12778,4.36366,4.21626,0.14740,0.52015,0.18804,0,1,hard
12783,4.36366,4.21855,0.14511,0.41758,0.19780,0,1,hard
12788,4.36366,4.22122,0.14244,0.54945,0.19780,0,1,hard
12793,4.36366,4.22427,0.13939,0.60806,0.15385,0,1,hard
12798,4.36366,4.22732,0.13634,0.54945,0.11966,0,1,hard
12803,4.36366,4.22999,0.13367,0.49084,0.11966,0,1,hard
12808,4.36366,4.23228,0.13138,0.44689,0.13919,0,1,hard
12813,4.36366,4.23457,0.12909,0.41758,0.16361,0,1,hard
12818,4.36366,4.23686,0.12680,0.43224,0.16850,0,1,hard
12823,4.36366,4.23915,0.12451,0.50550,0.15385,0,1,hard
12828,4.36366,4.24105,0.12261,0.35898,0.16361,0,1,hard
12833,4.36366,4.24296,0.12070,0.34432,0.18804,0,1,hard
12838,4.36366,4.24449,0.11917,0.31502,0.20757,0,1,hard
12843,4.36366,4.24678,0.11688,0.43224,0.20269,0,1,hard
12848,4.36366,4.24830,0.11536,0.28572,0.20757,0,1,hard
12853,4.36366,4.25021,0.11345,0.40293,0.19780,0,1,hard
12858,4.36366,4.25212,0.11154,0.32967,0.18315,0,1,hard
12864,4.36366,4.25441,0.10925,0.41758,0.16361,0,1,hard
12869,4.36366,4.25593,0.10773,0.27106,0.16850,0,1,hard
12874,4.36366,4.25746,0.10620,0.35898,0.17338,0,1,hard
12879,4.36366,4.25860,0.10506,0.22711,0.19292,0,1,hard
12884,4.36366,4.26051,0.10315,0.34432,0.19292,0,1,hard
12889,4.36366,4.26204,0.10162,0.31502,0.17827,0,1,hard
12894,4.36366,4.26356,0.10010,0.30037,0.16361,0,1,hard
12899,4.36366,4.26547,0.09819,0.34432,0.15873,0,1,hard
12904,4.36366,4.26661,0.09705,0.24176,0.16361,0,1,hard
12909,4.36366,4.26814,0.09552,0.28572,0.17338,0,1,hard
12914,4.36366,4.26890,0.09476,0.12454,0.20757,0,1,hard
12919,4.36366,4.26928,0.09438,0.09524,0.25641,0,1,hard
12924,4.36366,4.27043,0.09323,0.21246,0.25153,0,1,hard
12929,4.36366,4.27234,0.09132,0.34432,0.21245,0,1,hard
12934,4.36366,4.27310,0.09056,0.18315,0.19780,0,1,hard
12939,4.36366,4.27424,0.08942,0.19780,0.20269,0,1,hard
12944,4.36366,4.27615,0.08751,0.37363,0.16850,0,1,hard
12950,4.36366,4.27729,0.08637,0.19780,0.15873,0,1,hard
12955,4.36366,4.27882,0.08484,0.24176,0.15873,0,1,hard
12960,4.36366,4.28035,0.08331,0.34432,0.13919,0,1,hard
12965,4.36366,4.28149,0.08217,0.19780,0.13431,0,1,hard
12970,4.36366,4.28340,0.08026,0.30037,0.12943,0,1,hard
12975,4.36366,4.28416,0.07950,0.13920,0.14896,0,1,hard
12980,4.36366,4.28416,0.07950,0.03663,0.20269,0,1,hard
12985,4.36366,4.28492,0.07874,0.12454,0.22711,0,1,hard
12990,4.36366,4.28607,0.07759,0.24176,0.20269,0,1,hard
12995,4.36366,4.28759,0.07607,0.28572,0.16361,0,1,hard
13000,4.36366,4.28836,0.07530,0.13920,0.16361,0,1,hard
13005,4.36366,4.28950,0.07416,0.19780,0.16850,0,1,hard
13010,4.36366,4.29065,0.07301,0.27106,0.15385,0,1,hard
13015,4.36366,4.29103,0.07263,0.03663,0.17827,0,1,hard
13020,4.36366,4.29103,0.07263,0.00733,0.22711,0,1,hard
13025,4.36366,4.29141,0.07225,0.05128,0.25641,0,1,hard
13030,4.36366,4.29179,0.07187,0.08059,0.25641,0,1,hard
13036,4.36366,4.29179,0.07187,0.06594,0.25641,0,1,hard
13041,4.36366,4.29255,0.07111,0.09524,0.25153,0,1,hard
13046,4.36366,4.29332,0.07034,0.13920,0.23199,0,1,hard
13051,4.36366,4.29408,0.06958,0.13920,0.21245,0,1,hard
13056,4.36366,4.29408,0.06958,0.03663,0.23199,0,1,hard
13061,4.36366,4.29408,0.06958,0.00733,0.26618,0,1,hard
13066,4.36366,4.29446,0.06920,0.03663,0.27595,0,1,hard
13071,4.36366,4.29446,0.06920,0.02198,0.28083,0,1,hard
13076,4.36366,4.29446,0.06920,0.00733,0.29060,0,1,hard
13081,4.36366,4.29446,0.06920,0.00733,0.30037,0,1,hard
13086,4.36366,4.29446,0.06920,0.00733,0.30037,0,1,hard
13091,4.36366,4.29446,0.06920,0.00733,0.30525,0,1,hard
13096,4.36366,4.29484,0.06882,0.00733,0.30525,0,1,hard
13101,4.36366,4.29484,0.06882,0.00733,0.30525,0,1,hard
13106,4.36366,4.29484,0.06882,0.00733,0.31013,1,1,hard
13111,4.36366,4.29484,0.06882,0.00733,0.31013,1,1,hard
13116,4.36366,4.29484,0.06882,0.00733,0.31013,1,1,hard
13121,4.36366,4.29484,0.06882,0.00733,0.31502,1,1,hard
13127,4.36366,4.29522,0.06844,0.00733,0.31013,1,1,hard
13132,4.36366,4.29522,0.06844,0.00733,0.30525,1,1,hard
13137,4.36366,4.29522,0.06844,0.02198,0.30037,1,1,hard
13142,4.36366,4.29560,0.06806,0.03663,0.29548,1,1,hard
13147,4.36366,4.29599,0.06767,0.05128,0.28083,1,1,hard
13152,4.36366,4.29675,0.06691,0.12454,0.24664,1,1,hard
13157,4.36366,4.29751,0.06615,0.18315,0.21245,0,1,hard
13162,4.36366,4.29827,0.06538,0.06594,0.20269,0,1,hard
13167,4.36366,4.29827,0.06538,-0.00733,0.23199,0,1,hard
13172,4.36366,4.29827,0.06538,0.00733,0.25641,0,1,hard
13177,4.36366,4.29827,0.06538,0.03663,0.26130,0,1,hard
13182,4.36366,4.29827,0.06538,0.00733,0.26618,0,1,hard
13187,4.36366,4.29827,0.06538,0.00733,0.27595,0,1,hard
13192,4.36366,4.29866,0.06500,0.00733,0.28083,0,1,hard
13197,4.36366,4.29866,0.06500,0.00733,0.28083,0,1,hard
13202,4.36366,4.29866,0.06500,0.00733,0.28083,0,1,hard
13207,4.36366,4.29904,0.06462,0.00733,0.28083,0,1,hard
13213,4.36366,4.29904,0.06462,0.02198,0.27595,0,1,hard
13218,4.36366,4.29942,0.06424,0.03663,0.27106,1,1,hard
13223,4.36366,4.29980,0.06386,0.05128,0.25641,1,1,hard
13228,4.36366,4.30056,0.06310,0.12454,0.22711,0,1,hard
13233,4.36366,4.30171,0.06195,0.21246,0.17827,0,1,hard
13238,4.36366,4.30247,0.06119,0.08059,0.16361,0,1,hard
13243,4.36366,4.30247,0.06119,-0.00733,0.19780,0,1,hard
